"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,17,7,160,69,44,25
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,18,7,160,117,67,50
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,17,6,161,202,116,86
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,0,0,167,288,58,17
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,2,2,165,422,78,26
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,4,3,164,799,131,65
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,11,4,163,120,69,51
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,24,7,160,187,104,83
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,9,3,164,284,150,134
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,446,84,26
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,4,3,164,847,137,69
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,3,3,164,1163,157,119
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,8,4,163,153,89,64
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,14,4,163,279,146,133
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,15,5,162,325,164,161
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,7,5,162,601,103,48
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,1,1,166,1048,144,108
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,6,5,162,1294,167,156
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,9,4,163,220,120,100
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,37,9,158,310,158,152
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,7,4,163,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,826,128,73
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,4,3,164,1257,162,149
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,4,2,165,1331,167,165
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,22,5,162,286,150,136
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,1,1,166,332,166,166
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,15,3,164,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,969,142,94
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1306,166,155
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,0,0,167,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,5,5,162,5,5,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,6,6,161,1,1,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,4,4,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,3,3,164,6,6,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,9,9,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,3,3,164,4,4,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,6,6,161,0,0,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,6,6,161,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,12,11,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,17,15,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,3,3,164,26,24,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,3,3,164,5,5,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,0,0,167,16,16,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,9,9,158,27,27,0
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,1,1,166,35,35,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,56,50,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,101,78,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,21,21,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,9,9,158,30,28,2
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,91,78,13
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,2,1,166,60,47,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,3,3,164,138,100,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,273,137,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,5,4,163,41,37,4
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,6,6,161,69,62,7
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,6,6,161,184,133,51
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,123,86,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,4,4,163,318,148,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,650,165,0
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,7,7,160,59,57,2
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,10,10,157,165,117,48
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,269,164,105
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,254,134,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,593,166,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1069,167,28
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,7,7,160,126,104,22
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,230,147,83
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,7,7,160,318,166,152
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,473,157,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,892,167,3
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1272,167,118
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,7,7,160,197,140,57
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,3,3,164,294,165,129
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,8,8,159,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,667,167,2
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1146,167,47
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1328,167,159
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,243,156,87
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,3,3,164,323,166,157
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,4,4,163,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,909,167,7
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1283,167,122
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,13,10,157,4,3,1
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,8,7,160,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,15,9,158,0,0,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,0,0,167,18,12,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,4,4,163,13,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,7,7,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,11,7,160,1,1,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,14,8,159,3,3,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,8,5,162,8,8,0
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,0,0,167,10,9,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,20,15,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,34,22,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,8,7,160,17,16,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,11,8,159,25,22,3
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,6,5,162,26,25,1
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,2,165,26,16,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,49,24,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,3,3,164,96,48,1
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,8,7,160,21,18,3
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,10,6,161,34,29,5
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,73,59,14
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,0,0,167,66,36,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,146,67,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,364,111,3
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,13,10,157,44,36,8
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,9,8,159,96,72,24
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,10,7,160,198,129,69
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,135,70,0
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,279,93,3
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,731,153,25
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,3,3,164,87,67,20
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,8,7,160,146,105,41
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,12,7,160,263,150,113
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,3,3,164,273,100,2
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,1,1,166,603,143,14
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1146,167,88
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,8,5,162,134,92,42
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,4,163,241,149,92
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,8,7,160,322,165,157
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,484,135,6
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,3,3,164,905,160,52
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,3,2,165,1289,166,139
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,9,5,162,200,125,75
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,7,4,163,299,161,138
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,9,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,724,151,19
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1186,166,97
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,6,6,161,237,142,95
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,11,8,159,327,167,160
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,14,9,158,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,987,164,55
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1292,167,145
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,6,4,163,4,3,1
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,18,5,162,3,2,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,11,5,162,1,1,0
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,13,6,1
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,8,6,161,17,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,5,3,164,24,9,1
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,18,7,160,3,2,1
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,1,1,166,14,11,3
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,16,7,160,15,9,6
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,13,9,158,26,8,2
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,28,10,0
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,7,5,162,52,15,1
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,11,4,163,9,7,2
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,11,6,161,29,18,11
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,16,3,164,34,23,11
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,4,3,164,67,18,3
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,4,2,165,84,21,2
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,2,165,137,33,6
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,11,7,160,23,15,8
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,8,3,164,45,29,16
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,16,6,161,109,69,40
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,8,5,162,151,35,8
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,4,3,164,202,44,11
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,6,4,163,387,77,24
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,0,0,167,66,44,22
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,8,1,166,97,61,36
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,13,6,161,196,112,84
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,2,2,165,199,41,12
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,367,71,22
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,5,3,164,858,137,74
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,15,8,159,112,66,46
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,14,4,163,195,109,86
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,19,6,161,296,154,142
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,0,0,167,382,76,25
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,2,165,787,128,64
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,5,3,164,1232,163,134
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,14,9,158,187,107,80
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,23,7,160,258,143,115
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,30,9,158,324,163,161
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,643,109,47
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,2,2,165,1037,147,111
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,2,2,165,1301,164,156
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,12,4,163,235,124,111
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,0,0,167,302,155,147
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,3,2,165,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,1,1,166,844,132,76
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,8,5,162,1179,160,129
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,2,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,25,8,159,270,142,128
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,12,4,163,327,165,162
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,21,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,1,1,166,1024,150,99
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,6,5,162,1294,165,153
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,6,5,162,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,2,2,165,4,4,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,5,5,162,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,3,3,164,0,0,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,6,6,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,4,3,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,5,5,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,4,4,163,5,5,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,5,5,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,5,5,162,3,3,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,10,10,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,18,18,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,20,17,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,5,5,162,4,4,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,10,10,157,15,14,1
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,8,7,160,27,27,0
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,0,0,167,42,37,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,55,50,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,117,86,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,9,9,158,20,20,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,1,1,166,29,27,2
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,2,2,165,66,60,6
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,61,52,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,149,105,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,3,3,164,287,137,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,4,4,163,41,38,3
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,5,5,162,67,55,12
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,8,8,159,177,131,46
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,1,1,166,155,103,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,295,140,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,0,0,167,631,165,2
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,5,5,162,69,59,10
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,9,9,158,153,118,35
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,7,7,160,259,160,99
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,263,140,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,0,0,167,570,166,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1099,167,41
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,5,5,162,117,95,22
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,8,8,159,232,153,79
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,4,4,163,320,166,154
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,482,165,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,910,167,9
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,5,5,162,1275,167,113
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,190,134,56
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,2,2,165,298,165,133
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,8,7,160,332,167,165
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,674,166,0
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,4,4,163,1138,167,42
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1332,167,163
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,244,153,91
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,6,6,161,326,167,159
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,8,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,2,2,165,960,167,8
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1284,167,121
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,12,9,158,5,5,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,11,7,160,0,0,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,7,6,161,4,3,1
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,6,6,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,4,3,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,15,12,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,8,6,161,5,5,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,7,6,161,6,6,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,11,8,159,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,6,5,162,13,12,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,23,15,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,26,17,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,4,4,163,11,9,2
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,5,5,162,18,16,2
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,3,3,164,17,15,2
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,4,3,164,52,31,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,57,34,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,134,63,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,8,7,160,16,16,0
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,12,10,157,39,31,8
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,103,73,30
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,96,52,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,96,56,0
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,319,104,3
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,8,7,160,40,35,5
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,2,2,165,78,64,14
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,15,11,156,199,125,74
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,1,1,166,132,56,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,332,108,4
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,0,0,167,709,146,33
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,16,9,158,65,52,13
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,8,8,159,160,107,53
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,5,4,163,277,153,124
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,3,3,164,297,104,2
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,2,2,165,669,144,25
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1061,164,71
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,5,5,162,143,99,44
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,12,9,158,253,148,105
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,8,5,162,325,166,159
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,2,2,165,469,131,5
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,949,161,44
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,0,0,167,1283,167,137
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,20,12,155,187,121,66
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,14,8,159,304,164,140
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,9,7,160,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,732,156,16
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1173,165,99
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1323,167,163
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,9,9,158,240,145,95
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,5,4,163,317,165,152
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,976,164,52
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,3,3,164,1296,167,143
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,4,4,163,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,20,4,163,4,3,1
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,22,5,162,4,3,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,19,6,161,0,0,0
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,7,4,163,13,9,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,4,3,164,31,8,1
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,2,2,165,11,6,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,7,3,164,8,5,3
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,48,12,155,11,8,3
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,13,3,164,12,8,4
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,0,0,167,30,11,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,40,7,2
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,1,1,166,61,16,3
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,23,6,161,17,10,7
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,28,7,160,25,17,8
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,14,5,162,35,23,12
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,7,4,163,64,17,4
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,2,165,106,27,4
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,1,1,166,124,32,1
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,35,8,159,36,24,12
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,36,10,157,58,35,23
