"method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"bt","bglm",209,0.01,3,100,0.9,0,0,13,25
"bt","bglm",209,0.0625,3,100,0.9,0,0,9,11
"bt","bglm",209,0.125,3,100,0.9,0,0,10,18
"bt","bglm",209,0.25,3,100,0.9,0,0,11,16
"bt","bglm",209,0.375,3,100,0.9,0,0,13,20
"bt","bglm",209,0.5,3,100,0.9,0,0,9,14
"bt","bglm",209,0.01,5,100,0.9,0,0,10,33
"bt","bglm",209,0.0625,5,100,0.9,0,0,15,32
"bt","bglm",209,0.125,5,100,0.9,0,0,13,40
"bt","bglm",209,0.25,5,100,0.9,0,0,14,47
"bt","bglm",209,0.375,5,100,0.9,0,0,16,38
"bt","bglm",209,0.5,5,100,0.9,0,0,17,39
"bt","bglm",209,0.01,10,100,0.9,0,0,17,61
"bt","bglm",209,0.0625,10,100,0.9,0,0,10,32
"bt","bglm",209,0.125,10,100,0.9,0,0,11,29
"bt","bglm",209,0.25,10,100,0.9,0,0,6,23
"bt","bglm",209,0.375,10,100,0.9,0,0,10,38
"bt","bglm",209,0.5,10,100,0.9,0,0,12,39
"bt","bglm",209,0.01,3,25,0,0,0,7,7
"bt","bglm",209,0.0625,3,25,0,0,0,10,10
"bt","bglm",209,0.125,3,25,0,0,0,11,11
"bt","bglm",209,0.25,3,25,0,0,0,17,19
"bt","bglm",209,0.375,3,25,0,0,0,10,11
"bt","bglm",209,0.5,3,25,0,0,0,7,7
"bt","bglm",209,0.01,5,25,0,0,0,2,2
"bt","bglm",209,0.0625,5,25,0,0,0,12,13
"bt","bglm",209,0.125,5,25,0,0,0,11,11
"bt","bglm",209,0.25,5,25,0,0,0,14,14
"bt","bglm",209,0.375,5,25,0,0,0,9,9
"bt","bglm",209,0.5,5,25,0,0,0,7,7
"bt","bglm",209,0.01,10,25,0,0,0,6,6
"bt","bglm",209,0.0625,10,25,0,0,0,10,10
"bt","bglm",209,0.125,10,25,0,0,0,4,4
"bt","bglm",209,0.25,10,25,0,0,0,11,12
"bt","bglm",209,0.375,10,25,0,0,0,8,9
"bt","bglm",209,0.5,10,25,0,0,0,10,10
"bt","bglm",209,0.01,3,50,0,0,0,10,10
"bt","bglm",209,0.0625,3,50,0,0,0,14,14
"bt","bglm",209,0.125,3,50,0,0,0,14,14
"bt","bglm",209,0.25,3,50,0,0,0,15,16
"bt","bglm",209,0.375,3,50,0,0,0,8,8
"bt","bglm",209,0.5,3,50,0,0,0,9,10
"bt","bglm",209,0.01,5,50,0,0,0,8,8
"bt","bglm",209,0.0625,5,50,0,0,0,7,7
"bt","bglm",209,0.125,5,50,0,0,0,12,12
"bt","bglm",209,0.25,5,50,0,0,0,8,8
"bt","bglm",209,0.375,5,50,0,0,0,12,12
"bt","bglm",209,0.5,5,50,0,0,0,13,13
"bt","bglm",209,0.01,10,50,0,0,0,8,8
"bt","bglm",209,0.0625,10,50,0,0,0,8,8
"bt","bglm",209,0.125,10,50,0,0,0,6,8
"bt","bglm",209,0.25,10,50,0,0,0,8,8
"bt","bglm",209,0.375,10,50,0,0,0,9,10
"bt","bglm",209,0.5,10,50,0,0,0,10,10
"bt","bglm",209,0.01,3,100,0,0,0,14,14
"bt","bglm",209,0.0625,3,100,0,0,0,16,16
"bt","bglm",209,0.125,3,100,0,0,0,5,5
"bt","bglm",209,0.25,3,100,0,0,0,7,7
"bt","bglm",209,0.375,3,100,0,0,0,9,10
"bt","bglm",209,0.5,3,100,0,0,0,15,15
"bt","bglm",209,0.01,5,100,0,0,0,13,15
"bt","bglm",209,0.0625,5,100,0,0,0,9,9
"bt","bglm",209,0.125,5,100,0,0,0,10,10
"bt","bglm",209,0.25,5,100,0,0,0,10,10
"bt","bglm",209,0.375,5,100,0,0,0,10,10
"bt","bglm",209,0.5,5,100,0,0,0,15,15
"bt","bglm",209,0.01,10,100,0,0,0,13,13
"bt","bglm",209,0.0625,10,100,0,0,0,9,9
"bt","bglm",209,0.125,10,100,0,0,0,12,12
"bt","bglm",209,0.25,10,100,0,0,0,14,14
"bt","bglm",209,0.375,10,100,0,0,0,17,17
"bt","bglm",209,0.5,10,100,0,0,0,8,8
"bt","bglm",209,0.01,3,25,0.5,0,0,11,15
"bt","bglm",209,0.0625,3,25,0.5,0,0,11,12
"bt","bglm",209,0.125,3,25,0.5,0,0,9,10
"bt","bglm",209,0.25,3,25,0.5,0,0,10,11
"bt","bglm",209,0.375,3,25,0.5,0,0,8,8
"bt","bglm",209,0.5,3,25,0.5,0,0,12,14
"bt","bglm",209,0.01,5,25,0.5,0,0,7,8
"bt","bglm",209,0.0625,5,25,0.5,0,0,12,20
"bt","bglm",209,0.125,5,25,0.5,0,0,11,13
"bt","bglm",209,0.25,5,25,0.5,0,0,4,5
"bt","bglm",209,0.375,5,25,0.5,0,0,13,13
"bt","bglm",209,0.5,5,25,0.5,0,0,10,14
"bt","bglm",209,0.01,10,25,0.5,0,0,12,26
"bt","bglm",209,0.0625,10,25,0.5,0,0,11,19
"bt","bglm",209,0.125,10,25,0.5,0,0,6,7
"bt","bglm",209,0.25,10,25,0.5,0,0,11,13
"bt","bglm",209,0.375,10,25,0.5,0,0,10,15
"bt","bglm",209,0.5,10,25,0.5,0,0,11,13
"bt","bglm",209,0.01,3,50,0.5,0,0,9,11
"bt","bglm",209,0.0625,3,50,0.5,0,0,8,8
"bt","bglm",209,0.125,3,50,0.5,0,0,15,15
"bt","bglm",209,0.25,3,50,0.5,0,0,11,18
"bt","bglm",209,0.375,3,50,0.5,0,0,12,16
"bt","bglm",209,0.5,3,50,0.5,0,0,8,8
"bt","bglm",209,0.01,5,50,0.5,0,0,12,18
"bt","bglm",209,0.0625,5,50,0.5,0,0,14,15
"bt","bglm",209,0.125,5,50,0.5,0,0,4,5
"bt","bglm",209,0.25,5,50,0.5,0,0,13,14
"bt","bglm",209,0.375,5,50,0.5,0,0,7,8
"bt","bglm",209,0.5,5,50,0.5,0,0,12,15
"bt","bglm",209,0.01,10,50,0.5,0,0,9,18
"bt","bglm",209,0.0625,10,50,0.5,0,0,9,13
"bt","bglm",209,0.125,10,50,0.5,0,0,16,21
"bt","bglm",209,0.25,10,50,0.5,0,0,18,19
"bt","bglm",209,0.375,10,50,0.5,0,0,8,8
"bt","bglm",209,0.5,10,50,0.5,0,0,8,8
"bt","bglm",209,0.01,3,100,0.5,0,0,4,4
"bt","bglm",209,0.0625,3,100,0.5,0,0,12,14
"bt","bglm",209,0.125,3,100,0.5,0,0,10,11
"bt","bglm",209,0.25,3,100,0.5,0,0,8,8
"bt","bglm",209,0.375,3,100,0.5,0,0,7,7
"bt","bglm",209,0.5,3,100,0.5,0,0,7,7
"bt","bglm",209,0.01,5,100,0.5,0,0,8,9
"bt","bglm",209,0.0625,5,100,0.5,0,0,10,12
"bt","bglm",209,0.125,5,100,0.5,0,0,9,9
"bt","bglm",209,0.25,5,100,0.5,0,0,13,17
"bt","bglm",209,0.375,5,100,0.5,0,0,11,14
"bt","bglm",209,0.5,5,100,0.5,0,0,11,12
"bt","bglm",209,0.01,10,100,0.5,0,0,12,21
"bt","bglm",209,0.0625,10,100,0.5,0,0,9,10
"bt","bglm",209,0.125,10,100,0.5,0,0,13,18
"bt","bglm",209,0.25,10,100,0.5,0,0,7,7
"bt","bglm",209,0.375,10,100,0.5,0,0,12,14
"bt","bglm",209,0.5,10,100,0.5,0,0,13,16
"bt","bglm",209,0.01,3,25,0.9,0,0,5,12
"bt","bglm",209,0.0625,3,25,0.9,0,0,15,32
"bt","bglm",209,0.125,3,25,0.9,0,0,9,19
"bt","bglm",209,0.25,3,25,0.9,0,0,15,29
"bt","bglm",209,0.375,3,25,0.9,0,0,13,18
"bt","bglm",209,0.5,3,25,0.9,0,0,11,18
"bt","bglm",209,0.01,5,25,0.9,0,0,5,17
"bt","bglm",209,0.0625,5,25,0.9,0,0,7,21
"bt","bglm",209,0.125,5,25,0.9,0,0,11,22
"bt","bglm",209,0.25,5,25,0.9,0,0,9,16
"bt","bglm",209,0.375,5,25,0.9,0,0,12,30
"bt","bglm",209,0.5,5,25,0.9,0,0,14,35
"bt","bglm",209,0.01,10,25,0.9,0,0,5,31
"bt","bglm",209,0.0625,10,25,0.9,0,0,16,72
"bt","bglm",209,0.125,10,25,0.9,0,0,15,49
"bt","bglm",209,0.25,10,25,0.9,0,0,10,37
"bt","bglm",209,0.375,10,25,0.9,0,0,13,43
"bt","bglm",209,0.5,10,25,0.9,0,0,13,65
"bt","bglm",209,0.01,3,50,0.9,0,0,10,24
"bt","bglm",209,0.0625,3,50,0.9,0,0,10,14
"bt","bglm",209,0.125,3,50,0.9,0,0,13,33
"bt","bglm",209,0.25,3,50,0.9,0,0,12,19
"bt","bglm",209,0.375,3,50,0.9,0,0,9,18
"bt","bglm",209,0.5,3,50,0.9,0,0,13,21
"bt","bglm",209,0.01,5,50,0.9,0,0,6,21
"bt","bglm",209,0.0625,5,50,0.9,0,0,9,17
"bt","bglm",209,0.125,5,50,0.9,0,0,9,17
"bt","bglm",209,0.25,5,50,0.9,0,0,8,16
"bt","bglm",209,0.375,5,50,0.9,0,0,7,13
"bt","bglm",209,0.5,5,50,0.9,0,0,10,18
"bt","bglm",209,0.01,10,50,0.9,0,0,16,83
"bt","bglm",209,0.0625,10,50,0.9,0,0,10,46
"bt","bglm",209,0.125,10,50,0.9,0,0,10,43
"bt","bglm",209,0.25,10,50,0.9,0,0,11,48
"bt","bglm",209,0.375,10,50,0.9,0,0,10,36
"bt","bglm",209,0.5,10,50,0.9,0,0,14,27
"bt","bglm",209,0.01,3,100,0.9,0,0,9,21
"bt","bglm",209,0.0625,3,100,0.9,0,0,10,22
"bt","bglm",209,0.125,3,100,0.9,0,0,8,17
"bt","bglm",209,0.25,3,100,0.9,0,0,8,11
"bt","bglm",209,0.375,3,100,0.9,0,0,12,27
"bt","bglm",209,0.5,3,100,0.9,0,0,8,16
"bt","bglm",209,0.01,5,100,0.9,0,0,14,55
"bt","bglm",209,0.0625,5,100,0.9,0,0,8,17
"bt","bglm",209,0.125,5,100,0.9,0,0,15,33
"bt","bglm",209,0.25,5,100,0.9,0,0,8,18
"bt","bglm",209,0.375,5,100,0.9,0,0,13,33
"bt","bglm",209,0.5,5,100,0.9,0,0,10,28
"bt","bglm",209,0.01,10,100,0.9,0,0,11,56
"bt","bglm",209,0.0625,10,100,0.9,0,0,9,45
"bt","bglm",209,0.125,10,100,0.9,0,0,15,47
"bt","bglm",209,0.25,10,100,0.9,0,0,16,56
"bt","bglm",209,0.375,10,100,0.9,0,0,11,25
"bt","bglm",209,0.5,10,100,0.9,0,0,6,22
"bt","bglm",209,0.01,3,25,0,0,0,10,10
"bt","bglm",209,0.0625,3,25,0,0,0,12,12
"bt","bglm",209,0.125,3,25,0,0,0,17,17
"bt","bglm",209,0.25,3,25,0,0,0,12,12
"bt","bglm",209,0.375,3,25,0,0,0,4,5
"bt","bglm",209,0.5,3,25,0,0,0,7,7
"bt","bglm",209,0.01,5,25,0,0,0,12,12
"bt","bglm",209,0.0625,5,25,0,0,0,16,16
"bt","bglm",209,0.125,5,25,0,0,0,11,11
"bt","bglm",209,0.25,5,25,0,0,0,7,7
"bt","bglm",209,0.375,5,25,0,0,0,10,10
"bt","bglm",209,0.5,5,25,0,0,0,11,11
"bt","bglm",209,0.01,10,25,0,0,0,4,4
"bt","bglm",209,0.0625,10,25,0,0,0,11,11
"bt","bglm",209,0.125,10,25,0,0,0,7,8
"bt","bglm",209,0.25,10,25,0,0,0,13,13
"bt","bglm",209,0.375,10,25,0,0,0,13,13
"bt","bglm",209,0.5,10,25,0,0,0,11,11
"bt","bglm",209,0.01,3,50,0,0,0,10,10
"bt","bglm",209,0.0625,3,50,0,0,0,11,11
"bt","bglm",209,0.125,3,50,0,0,0,9,12
"bt","bglm",209,0.25,3,50,0,0,0,9,9
"bt","bglm",209,0.375,3,50,0,0,0,14,14
"bt","bglm",209,0.5,3,50,0,0,0,11,11
"bt","bglm",209,0.01,5,50,0,0,0,13,14
"bt","bglm",209,0.0625,5,50,0,0,0,10,10
"bt","bglm",209,0.125,5,50,0,0,0,17,17
"bt","bglm",209,0.25,5,50,0,0,0,6,6
"bt","bglm",209,0.375,5,50,0,0,0,11,12
"bt","bglm",209,0.5,5,50,0,0,0,7,7
"bt","bglm",209,0.01,10,50,0,0,0,8,8
"bt","bglm",209,0.0625,10,50,0,0,0,16,17
"bt","bglm",209,0.125,10,50,0,0,0,13,13
"bt","bglm",209,0.25,10,50,0,0,0,12,12
"bt","bglm",209,0.375,10,50,0,0,0,7,7
"bt","bglm",209,0.5,10,50,0,0,0,11,11
"bt","bglm",209,0.01,3,100,0,0,0,9,9
"bt","bglm",209,0.0625,3,100,0,0,0,13,13
"bt","bglm",209,0.125,3,100,0,0,0,10,10
"bt","bglm",209,0.25,3,100,0,0,0,9,9
"bt","bglm",209,0.375,3,100,0,0,0,12,12
"bt","bglm",209,0.5,3,100,0,0,0,9,9
"bt","bglm",209,0.01,5,100,0,0,0,12,12
"bt","bglm",209,0.0625,5,100,0,0,0,9,9
"bt","bglm",209,0.125,5,100,0,0,0,7,8
"bt","bglm",209,0.25,5,100,0,0,0,7,7
"bt","bglm",209,0.375,5,100,0,0,0,10,11
"bt","bglm",209,0.5,5,100,0,0,0,11,11
"bt","bglm",209,0.01,10,100,0,0,0,6,6
"bt","bglm",209,0.0625,10,100,0,0,0,12,12
"bt","bglm",209,0.125,10,100,0,0,0,14,14
"bt","bglm",209,0.25,10,100,0,0,0,15,15
"bt","bglm",209,0.375,10,100,0,0,0,11,11
"bt","bglm",209,0.5,10,100,0,0,0,7,8
"bt","bglm",209,0.01,3,25,0.5,0,0,5,6
"bt","bglm",209,0.0625,3,25,0.5,0,0,8,9
"bt","bglm",209,0.125,3,25,0.5,0,0,12,15
"bt","bglm",209,0.25,3,25,0.5,0,0,5,5
"bt","bglm",209,0.375,3,25,0.5,0,0,12,12
"bt","bglm",209,0.5,3,25,0.5,0,0,10,11
"bt","bglm",209,0.01,5,25,0.5,0,0,9,18
"bt","bglm",209,0.0625,5,25,0.5,0,0,12,14
"bt","bglm",209,0.125,5,25,0.5,0,0,13,16
"bt","bglm",209,0.25,5,25,0.5,0,0,12,14
"bt","bglm",209,0.375,5,25,0.5,0,0,11,14
"bt","bglm",209,0.5,5,25,0.5,0,0,16,21
"bt","bglm",209,0.01,10,25,0.5,0,0,7,23
"bt","bglm",209,0.0625,10,25,0.5,0,0,13,21
"bt","bglm",209,0.125,10,25,0.5,0,0,12,14
"bt","bglm",209,0.25,10,25,0.5,0,0,14,16
"bt","bglm",209,0.375,10,25,0.5,0,0,14,17
"bt","bglm",209,0.5,10,25,0.5,0,0,7,8
"bt","bglm",209,0.01,3,50,0.5,0,0,12,17
"bt","bglm",209,0.0625,3,50,0.5,0,0,15,17
"bt","bglm",209,0.125,3,50,0.5,0,0,10,10
"bt","bglm",209,0.25,3,50,0.5,0,0,15,16
"bt","bglm",209,0.375,3,50,0.5,0,0,13,13
"bt","bglm",209,0.5,3,50,0.5,0,0,10,12
"bt","bglm",209,0.01,5,50,0.5,0,0,8,14
"bt","bglm",209,0.0625,5,50,0.5,0,0,7,8
"bt","bglm",209,0.125,5,50,0.5,0,0,9,11
"bt","bglm",209,0.25,5,50,0.5,0,0,5,5
"bt","bglm",209,0.375,5,50,0.5,0,0,8,11
"bt","bglm",209,0.5,5,50,0.5,0,0,14,17
"bt","bglm",209,0.01,10,50,0.5,0,0,6,13
"bt","bglm",209,0.0625,10,50,0.5,0,0,12,20
"bt","bglm",209,0.125,10,50,0.5,0,0,11,22
"bt","bglm",209,0.25,10,50,0.5,0,0,9,12
"bt","bglm",209,0.375,10,50,0.5,0,0,10,15
"bt","bglm",209,0.5,10,50,0.5,0,0,9,15
"bt","bglm",209,0.01,3,100,0.5,0,0,12,12
"bt","bglm",209,0.0625,3,100,0.5,0,0,11,13
"bt","bglm",209,0.125,3,100,0.5,0,0,12,16
"bt","bglm",209,0.25,3,100,0.5,0,0,7,8
"bt","bglm",209,0.375,3,100,0.5,0,0,16,17
"bt","bglm",209,0.5,3,100,0.5,0,0,19,21
"bt","bglm",209,0.01,5,100,0.5,0,0,8,9
"bt","bglm",209,0.0625,5,100,0.5,0,0,11,15
"bt","bglm",209,0.125,5,100,0.5,0,0,7,8
"bt","bglm",209,0.25,5,100,0.5,0,0,14,15
"bt","bglm",209,0.375,5,100,0.5,0,0,15,19
"bt","bglm",209,0.5,5,100,0.5,0,0,11,11
"bt","bglm",209,0.01,10,100,0.5,0,0,13,17
"bt","bglm",209,0.0625,10,100,0.5,0,0,11,17
"bt","bglm",209,0.125,10,100,0.5,0,0,17,19
"bt","bglm",209,0.25,10,100,0.5,0,0,8,16
"bt","bglm",209,0.375,10,100,0.5,0,0,7,8
"bt","bglm",209,0.5,10,100,0.5,0,0,13,18
"bt","bglm",209,0.01,3,25,0.9,0,0,7,18
"bt","bglm",209,0.0625,3,25,0.9,0,0,14,23
"bt","bglm",209,0.125,3,25,0.9,0,0,11,22
"bt","bglm",209,0.25,3,25,0.9,0,0,11,19
"bt","bglm",209,0.375,3,25,0.9,0,0,6,9
"bt","bglm",209,0.5,3,25,0.9,0,0,12,23
"bt","bglm",209,0.01,5,25,0.9,0,0,3,12
"bt","bglm",209,0.0625,5,25,0.9,0,0,12,19
"bt","bglm",209,0.125,5,25,0.9,0,0,14,40
"bt","bglm",209,0.25,5,25,0.9,0,0,4,7
"bt","bglm",209,0.375,5,25,0.9,0,0,7,21
"bt","bglm",209,0.5,5,25,0.9,0,0,15,34
"bt","bglm",209,0.01,10,25,0.9,0,0,8,48
"bt","bglm",209,0.0625,10,25,0.9,0,0,12,73
"bt","bglm",209,0.125,10,25,0.9,0,0,17,72
"bt","bglm",209,0.25,10,25,0.9,0,0,7,29
"bt","bglm",209,0.375,10,25,0.9,0,0,6,19
"bt","bglm",209,0.5,10,25,0.9,0,0,12,47
"bt","bglm",209,0.01,3,50,0.9,0,0,10,22
"bt","bglm",209,0.0625,3,50,0.9,0,0,17,38
"bt","bglm",209,0.125,3,50,0.9,0,0,9,12
"bt","bglm",209,0.25,3,50,0.9,0,0,11,16
"bt","bglm",209,0.375,3,50,0.9,0,0,13,22
"bt","bglm",209,0.5,3,50,0.9,0,0,8,18
"bt","bglm",209,0.01,5,50,0.9,0,0,12,43
"bt","bglm",209,0.0625,5,50,0.9,0,0,12,33
"bt","bglm",209,0.125,5,50,0.9,0,0,12,32
"bt","bglm",209,0.25,5,50,0.9,0,0,9,16
"bt","bglm",209,0.375,5,50,0.9,0,0,11,23
"bt","bglm",209,0.5,5,50,0.9,0,0,7,15
"bt","bglm",209,0.01,10,50,0.9,0,0,11,75
"bt","bglm",209,0.0625,10,50,0.9,0,0,14,57
"bt","bglm",209,0.125,10,50,0.9,0,0,10,34
"bt","bglm",209,0.25,10,50,0.9,0,0,5,26
"bt","bglm",209,0.375,10,50,0.9,0,0,6,28
"bt","bglm",209,0.5,10,50,0.9,0,0,14,35
"bt","bglm",209,0.01,3,100,0.9,0,0,13,24
"bt","bglm",209,0.0625,3,100,0.9,0,0,8,12
"bt","bglm",209,0.125,3,100,0.9,0,0,17,31
"bt","bglm",209,0.25,3,100,0.9,0,0,9,17
"bt","bglm",209,0.375,3,100,0.9,0,0,4,10
"bt","bglm",209,0.5,3,100,0.9,0,0,12,19
"bt","bglm",209,0.01,5,100,0.9,0,0,12,41
"bt","bglm",209,0.0625,5,100,0.9,0,0,12,30
"bt","bglm",209,0.125,5,100,0.9,0,0,15,22
"bt","bglm",209,0.25,5,100,0.9,0,0,6,12
"bt","bglm",209,0.375,5,100,0.9,0,0,7,15
"bt","bglm",209,0.5,5,100,0.9,0,0,13,26
"bt","bglm",209,0.01,10,100,0.9,0,0,7,29
"bt","bglm",209,0.0625,10,100,0.9,0,0,9,20
"bt","bglm",209,0.125,10,100,0.9,0,0,10,28
"bt","bglm",209,0.25,10,100,0.9,0,0,8,27
"bt","bglm",209,0.375,10,100,0.9,0,0,11,53
"bt","bglm",209,0.5,10,100,0.9,0,0,8,30
"bt","bglm",209,0.01,3,25,0,0,0,6,6
"bt","bglm",209,0.0625,3,25,0,0,0,11,11
"bt","bglm",209,0.125,3,25,0,0,0,13,13
"bt","bglm",209,0.25,3,25,0,0,0,14,14
"bt","bglm",209,0.375,3,25,0,0,0,9,10
"bt","bglm",209,0.5,3,25,0,0,0,9,10
"bt","bglm",209,0.01,5,25,0,0,0,5,5
"bt","bglm",209,0.0625,5,25,0,0,0,8,8
"bt","bglm",209,0.125,5,25,0,0,0,16,17
"bt","bglm",209,0.25,5,25,0,0,0,7,7
"bt","bglm",209,0.375,5,25,0,0,0,10,10
"bt","bglm",209,0.5,5,25,0,0,0,11,12
"bt","bglm",209,0.01,10,25,0,0,0,1,1
"bt","bglm",209,0.0625,10,25,0,0,0,9,9
"bt","bglm",209,0.125,10,25,0,0,0,11,11
"bt","bglm",209,0.25,10,25,0,0,0,5,5
"bt","bglm",209,0.375,10,25,0,0,0,15,15
"bt","bglm",209,0.5,10,25,0,0,0,9,9
"bt","bglm",209,0.01,3,50,0,0,0,10,10
"bt","bglm",209,0.0625,3,50,0,0,0,9,10
"bt","bglm",209,0.125,3,50,0,0,0,12,12
"bt","bglm",209,0.25,3,50,0,0,0,4,4
"bt","bglm",209,0.375,3,50,0,0,0,7,7
"bt","bglm",209,0.5,3,50,0,0,0,7,7
"bt","bglm",209,0.01,5,50,0,0,0,7,7
"bt","bglm",209,0.0625,5,50,0,0,0,7,7
"bt","bglm",209,0.125,5,50,0,0,0,11,11
"bt","bglm",209,0.25,5,50,0,0,0,9,9
"bt","bglm",209,0.375,5,50,0,0,0,12,12
"bt","bglm",209,0.5,5,50,0,0,0,10,10
"bt","bglm",209,0.01,10,50,0,0,0,8,8
"bt","bglm",209,0.0625,10,50,0,0,0,10,11
"bt","bglm",209,0.125,10,50,0,0,0,12,12
"bt","bglm",209,0.25,10,50,0,0,0,9,10
"bt","bglm",209,0.375,10,50,0,0,0,11,11
"bt","bglm",209,0.5,10,50,0,0,0,11,11
"bt","bglm",209,0.01,3,100,0,0,0,5,5
"bt","bglm",209,0.0625,3,100,0,0,0,11,11
"bt","bglm",209,0.125,3,100,0,0,0,10,10
"bt","bglm",209,0.25,3,100,0,0,0,8,8
"bt","bglm",209,0.375,3,100,0,0,0,17,17
"bt","bglm",209,0.5,3,100,0,0,0,13,13
"bt","bglm",209,0.01,5,100,0,0,0,11,11
"bt","bglm",209,0.0625,5,100,0,0,0,12,12
"bt","bglm",209,0.125,5,100,0,0,0,10,10
"bt","bglm",209,0.25,5,100,0,0,0,12,12
"bt","bglm",209,0.375,5,100,0,0,0,13,16
"bt","bglm",209,0.5,5,100,0,0,0,17,17
"bt","bglm",209,0.01,10,100,0,0,0,8,10
"bt","bglm",209,0.0625,10,100,0,0,0,8,8
"bt","bglm",209,0.125,10,100,0,0,0,7,7
"bt","bglm",209,0.25,10,100,0,0,0,11,12
"bt","bglm",209,0.375,10,100,0,0,0,13,13
"bt","bglm",209,0.5,10,100,0,0,0,17,17
"bt","bglm",209,0.01,3,25,0.5,0,0,6,8
"bt","bglm",209,0.0625,3,25,0.5,0,0,9,9
"bt","bglm",209,0.125,3,25,0.5,0,0,8,9
"bt","bglm",209,0.25,3,25,0.5,0,0,11,13
"bt","bglm",209,0.375,3,25,0.5,0,0,17,21
"bt","bglm",209,0.5,3,25,0.5,0,0,13,15
"bt","bglm",209,0.01,5,25,0.5,0,0,4,6
"bt","bglm",209,0.0625,5,25,0.5,0,0,13,14
"bt","bglm",209,0.125,5,25,0.5,0,0,12,15
"bt","bglm",209,0.25,5,25,0.5,0,0,5,5
"bt","bglm",209,0.375,5,25,0.5,0,0,12,20
"bt","bglm",209,0.5,5,25,0.5,0,0,11,16
"bt","bglm",209,0.01,10,25,0.5,0,0,9,23
"bt","bglm",209,0.0625,10,25,0.5,0,0,6,7
"bt","bglm",209,0.125,10,25,0.5,0,0,15,21
"bt","bglm",209,0.25,10,25,0.5,0,0,10,12
"bt","bglm",209,0.375,10,25,0.5,0,0,6,6
"bt","bglm",209,0.5,10,25,0.5,0,0,9,14
"bt","bglm",209,0.01,3,50,0.5,0,0,15,16
"bt","bglm",209,0.0625,3,50,0.5,0,0,14,15
"bt","bglm",209,0.125,3,50,0.5,0,0,8,8
"bt","bglm",209,0.25,3,50,0.5,0,0,7,7
"bt","bglm",209,0.375,3,50,0.5,0,0,7,9
"bt","bglm",209,0.5,3,50,0.5,0,0,10,11
"bt","bglm",209,0.01,5,50,0.5,0,0,8,13
"bt","bglm",209,0.0625,5,50,0.5,0,0,8,13
"bt","bglm",209,0.125,5,50,0.5,0,0,5,5
"bt","bglm",209,0.25,5,50,0.5,0,0,13,14
"bt","bglm",209,0.375,5,50,0.5,0,0,9,13
"bt","bglm",209,0.5,5,50,0.5,0,0,12,15
"bt","bglm",209,0.01,10,50,0.5,0,0,8,14
"bt","bglm",209,0.0625,10,50,0.5,0,0,14,23
"bt","bglm",209,0.125,10,50,0.5,0,0,7,13
"bt","bglm",209,0.25,10,50,0.5,0,0,11,14
"bt","bglm",209,0.375,10,50,0.5,0,0,5,5
"bt","bglm",209,0.5,10,50,0.5,0,0,11,14
"bt","bglm",209,0.01,3,100,0.5,0,0,10,15
"bt","bglm",209,0.0625,3,100,0.5,0,0,10,11
"bt","bglm",209,0.125,3,100,0.5,0,0,3,5
"bt","bglm",209,0.25,3,100,0.5,0,0,14,16
"bt","bglm",209,0.375,3,100,0.5,0,0,15,18
"bt","bglm",209,0.5,3,100,0.5,0,0,7,10
"bt","bglm",209,0.01,5,100,0.5,0,0,13,16
"bt","bglm",209,0.0625,5,100,0.5,0,0,15,22
"bt","bglm",209,0.125,5,100,0.5,0,0,11,11
"bt","bglm",209,0.25,5,100,0.5,0,0,12,14
"bt","bglm",209,0.375,5,100,0.5,0,0,10,18
"bt","bglm",209,0.5,5,100,0.5,0,0,9,11
"bt","bglm",209,0.01,10,100,0.5,0,0,16,27
"bt","bglm",209,0.0625,10,100,0.5,0,0,20,24
"bt","bglm",209,0.125,10,100,0.5,0,0,12,20
"bt","bglm",209,0.25,10,100,0.5,0,0,14,19
"bt","bglm",209,0.375,10,100,0.5,0,0,6,7
"bt","bglm",209,0.5,10,100,0.5,0,0,12,17
"bt","bglm",209,0.01,3,25,0.9,0,0,7,19
"bt","bglm",209,0.0625,3,25,0.9,0,0,16,32
"bt","bglm",209,0.125,3,25,0.9,0,0,9,13
"bt","bglm",209,0.25,3,25,0.9,0,0,9,17
"bt","bglm",209,0.375,3,25,0.9,0,0,8,11
"bt","bglm",209,0.5,3,25,0.9,0,0,10,17
"bt","bglm",209,0.01,5,25,0.9,0,0,1,4
"bt","bglm",209,0.0625,5,25,0.9,0,0,14,41
"bt","bglm",209,0.125,5,25,0.9,0,0,10,30
"bt","bglm",209,0.25,5,25,0.9,0,0,10,27
"bt","bglm",209,0.375,5,25,0.9,0,0,9,27
"bt","bglm",209,0.5,5,25,0.9,0,0,7,15
"bt","bglm",209,0.01,10,25,0.9,0,0,4,37
"bt","bglm",209,0.0625,10,25,0.9,0,0,7,31
"bt","bglm",209,0.125,10,25,0.9,0,0,12,43
"bt","bglm",209,0.25,10,25,0.9,0,0,12,39
"bt","bglm",209,0.375,10,25,0.9,0,0,10,38
"bt","bglm",209,0.5,10,25,0.9,0,0,8,28
"bt","bglm",209,0.01,3,50,0.9,0,0,14,30
"bt","bglm",209,0.0625,3,50,0.9,0,0,13,21
"bt","bglm",209,0.125,3,50,0.9,0,0,16,31
"bt","bglm",209,0.25,3,50,0.9,0,0,10,13
"bt","bglm",209,0.375,3,50,0.9,0,0,11,19
