"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","n_h0_ha","rej_p","reji_p","rejcor_p","pow_p","powi_p","powcor_p","error_p","fail_p","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","N","J0_JA","cor"
"mmm","bglm",10000,50,0.1,"2","8",0.025,0.9,"2:8",0.014,0.0107,0.9893,0.1338,0.0417,0.0029,NA,NA,0,0,140,107,9893,1338,417,29,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.05,0,"2:8",0.0053,0.0053,0.9947,0.1697,0.1582,0,NA,NA,0,0,53,53,9947,1697,1582,0,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.05,0.5,"2:8",0.0053,0.0052,0.9948,0.2102,0.1293,0,NA,NA,0,0,53,52,9948,2102,1293,0,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.05,0.9,"2:8",0.0147,0.0112,0.9888,0.343,0.0932,0.013,NA,NA,0,0,147,112,9888,3430,932,130,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.075,0,"2:8",0.0052,0.0052,0.9948,0.5203,0.4141,0,NA,NA,0,0,52,52,9948,5203,4141,0,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.075,0.5,"2:8",0.0058,0.0057,0.9943,0.6311,0.3032,0.001,NA,NA,0,0,58,57,9943,6311,3032,10,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.075,0.9,"2:8",0.016,0.0117,0.9883,0.9047,0.2132,0.0417,NA,NA,0,0,160,117,9883,9047,2132,417,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.1,0,"2:8",0.0047,0.0047,0.9953,1.3213,0.7633,0,NA,NA,0,0,47,47,9953,13213,7633,0,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.1,0.5,"2:8",0.0049,0.0048,0.9952,1.5389,0.5632,0.0085,NA,NA,0,0,49,48,9952,15389,5632,85,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.1,0.9,"2:8",0.0131,0.0094,0.9906,2.0522,0.4078,0.1224,NA,NA,0,0,131,94,9906,20522,4078,1224,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.125,0,"2:8",0.005,0.005,0.995,2.7683,0.9682,1e-04,NA,NA,0,0,50,50,9950,27683,9682,1,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.125,0.5,"2:8",0.0074,0.0071,0.9929,3.0547,0.7956,0.0551,NA,NA,0,0,74,71,9929,30547,7956,551,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.125,0.9,"2:8",0.013,0.0095,0.9905,3.8607,0.6553,0.2938,NA,NA,0,0,130,95,9905,38607,6553,2938,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.15,0,"2:8",0.0049,0.0049,0.9951,4.726,0.999,0.0146,NA,NA,0,0,49,49,9951,47260,9990,146,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.15,0.5,"2:8",0.0067,0.0063,0.9937,5.0466,0.9487,0.2052,NA,NA,0,0,67,63,9937,50466,9487,2052,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.15,0.9,"2:8",0.016,0.0122,0.9878,5.667,0.8445,0.5327,NA,NA,0,0,160,122,9878,56670,8445,5327,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.175,0,"2:8",0.0041,0.0041,0.9959,6.4881,1,0.1877,NA,NA,0,0,41,41,9959,64881,10000,1877,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.175,0.5,"2:8",0.0059,0.0056,0.9944,6.6716,0.99,0.4799,NA,NA,0,0,59,56,9944,66716,9900,4799,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.175,0.9,"2:8",0.0149,0.011,0.989,7.0894,0.9552,0.7762,NA,NA,0,0,149,110,9890,70894,9552,7762,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"2","8",0.2,0,"2:8",0.0047,0.0047,0.9953,7.5157,1,0.6077,NA,NA,0,0,47,47,9953,75157,10000,6077,200,"2:8",0
"mmm","bglm",10000,50,0.1,"2","8",0.2,0.5,"2:8",0.0056,0.0054,0.9946,7.5951,0.9997,0.7726,NA,NA,0,0,56,54,9946,75951,9997,7726,200,"2:8",0.5
"mmm","bglm",10000,50,0.1,"2","8",0.2,0.9,"2:8",0.0138,0.0102,0.9898,7.7539,0.9904,0.9258,NA,NA,0,0,138,102,9898,77539,9904,9258,200,"2:8",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.001,0,"8:2",0.0204,0.0202,0.9798,0.0047,0.0047,0,NA,NA,0,0,204,202,9798,47,47,0,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.001,0.5,"8:2",0.0243,0.0201,0.9799,0.0055,0.0054,1e-04,NA,NA,0,0,243,201,9799,55,54,1,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.001,0.9,"8:2",0.0557,0.0194,0.9806,0.0144,0.0107,0.0037,NA,NA,0,0,557,194,9806,144,107,37,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.025,0,"8:2",0.0195,0.0194,0.9806,0.0139,0.0139,0,NA,NA,0,0,195,194,9806,139,139,0,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.025,0.5,"8:2",0.0228,0.0188,0.9812,0.0162,0.0153,9e-04,NA,NA,0,0,228,188,9812,162,153,9,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.025,0.9,"8:2",0.0648,0.0212,0.9788,0.0296,0.0216,0.008,NA,NA,0,0,648,212,9788,296,216,80,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.05,0,"8:2",0.0171,0.017,0.983,0.0442,0.0437,5e-04,NA,NA,0,0,171,170,9830,442,437,5,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.05,0.5,"8:2",0.0234,0.0188,0.9812,0.0502,0.0454,0.0048,NA,NA,0,0,234,188,9812,502,454,48,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.05,0.9,"8:2",0.0559,0.0197,0.9803,0.085,0.0585,0.0265,NA,NA,0,0,559,197,9803,850,585,265,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.075,0,"8:2",0.0175,0.0172,0.9828,0.1299,0.1251,0.0048,NA,NA,0,0,175,172,9828,1299,1251,48,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.075,0.5,"8:2",0.0224,0.0182,0.9818,0.156,0.1343,0.0217,NA,NA,0,0,224,182,9818,1560,1343,217,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.075,0.9,"8:2",0.0569,0.0199,0.9801,0.232,0.1508,0.0812,NA,NA,0,0,569,199,9801,2320,1508,812,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.1,0,"8:2",0.0183,0.0181,0.9819,0.3251,0.2981,0.027,NA,NA,0,0,183,181,9819,3251,2981,270,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.1,0.5,"8:2",0.0233,0.0186,0.9814,0.3952,0.3069,0.0883,NA,NA,0,0,233,186,9814,3952,3069,883,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.1,0.9,"8:2",0.0523,0.0204,0.9796,0.526,0.3187,0.2073,NA,NA,0,0,523,204,9796,5260,3187,2073,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.125,0,"8:2",0.0166,0.0164,0.9836,0.7002,0.5812,0.119,NA,NA,0,0,166,164,9836,7002,5812,1190,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.125,0.5,"8:2",0.0251,0.0204,0.9796,0.7726,0.55,0.2226,NA,NA,0,0,251,204,9796,7726,5500,2226,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.125,0.9,"8:2",0.0624,0.0214,0.9786,0.9444,0.5445,0.3999,NA,NA,0,0,624,214,9786,9444,5445,3999,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.15,0,"8:2",0.0179,0.0176,0.9824,1.1681,0.8289,0.3392,NA,NA,0,0,179,176,9824,11681,8289,3392,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.15,0.5,"8:2",0.0254,0.0216,0.9784,1.2648,0.7898,0.475,NA,NA,0,0,254,216,9784,12648,7898,4750,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.15,0.9,"8:2",0.0546,0.0193,0.9807,1.411,0.7639,0.6471,NA,NA,0,0,546,193,9807,14110,7639,6471,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.175,0,"8:2",0.0157,0.0156,0.9844,1.621,0.9609,0.6601,NA,NA,0,0,157,156,9844,16210,9609,6601,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.175,0.5,"8:2",0.0236,0.0201,0.9799,1.667,0.9317,0.7353,NA,NA,0,0,236,201,9799,16670,9317,7353,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.175,0.9,"8:2",0.0461,0.0173,0.9827,1.7709,0.9184,0.8525,NA,NA,0,0,461,173,9827,17709,9184,8525,200,"8:2",0.9
"mmm","bglm",10000,50,0.1,"8","2",0.2,0,"8:2",0.0193,0.0193,0.9807,1.871,0.9968,0.8742,NA,NA,0,0,193,193,9807,18710,9968,8742,200,"8:2",0
"mmm","bglm",10000,50,0.1,"8","2",0.2,0.5,"8:2",0.0245,0.0212,0.9788,1.8972,0.9874,0.9098,NA,NA,0,0,245,212,9788,18972,9874,9098,200,"8:2",0.5
"mmm","bglm",10000,50,0.1,"8","2",0.2,0.9,"8:2",0.0566,0.0195,0.9805,1.9358,0.98,0.9558,NA,NA,0,0,566,195,9805,19358,9800,9558,200,"8:2",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.001,0,"2:8",0.0083,0.0083,0.9917,0.0283,0.0282,0,NA,NA,0,0,83,83,9917,283,282,0,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.001,0.5,"2:8",0.0077,0.0075,0.9925,0.0337,0.028,0,NA,NA,0,0,77,75,9925,337,280,0,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.001,0.9,"2:8",0.0177,0.0134,0.9866,0.0647,0.0237,0.0014,NA,NA,0,0,177,134,9866,647,237,14,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.025,0,"2:8",0.007,0.007,0.993,0.1078,0.1023,0,NA,NA,0,0,70,70,9930,1078,1023,0,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.025,0.5,"2:8",0.0081,0.0075,0.9925,0.1028,0.0707,0,NA,NA,0,0,81,75,9925,1028,707,0,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.025,0.9,"2:8",0.0162,0.0128,0.9872,0.1936,0.061,0.005,NA,NA,0,0,162,128,9872,1936,610,50,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.05,0,"2:8",0.0081,0.0081,0.9919,0.4485,0.3715,0,NA,NA,0,0,81,81,9919,4485,3715,0,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.05,0.5,"2:8",0.0082,0.0079,0.9921,0.4796,0.2479,0.001,NA,NA,0,0,82,79,9921,4796,2479,10,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.05,0.9,"2:8",0.0167,0.0123,0.9877,0.7891,0.1847,0.0363,NA,NA,0,0,167,123,9877,7891,1847,363,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.075,0,"2:8",0.0069,0.0069,0.9931,1.5221,0.8134,0,NA,NA,0,0,69,69,9931,15221,8134,0,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.075,0.5,"2:8",0.0096,0.0095,0.9905,1.6458,0.5795,0.0131,NA,NA,0,0,96,95,9905,16458,5795,131,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.075,0.9,"2:8",0.02,0.0148,0.9852,2.2623,0.4443,0.1392,NA,NA,0,0,200,148,9852,22623,4443,1392,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.1,0,"2:8",0.0061,0.0061,0.9939,3.6147,0.992,0.0013,NA,NA,0,0,61,61,9939,36147,9920,13,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.1,0.5,"2:8",0.0075,0.0073,0.9927,3.7998,0.8667,0.0965,NA,NA,0,0,75,73,9927,37998,8667,965,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.1,0.9,"2:8",0.0195,0.0145,0.9855,4.5331,0.7386,0.381,NA,NA,0,0,195,145,9855,45331,7386,3810,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.125,0,"2:8",0.0052,0.0052,0.9948,6.0589,1,0.1066,NA,NA,0,0,52,52,9948,60589,10000,1066,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.125,0.5,"2:8",0.0073,0.007,0.993,6.2015,0.9859,0.3855,NA,NA,0,0,73,70,9930,62015,9859,3855,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.125,0.9,"2:8",0.0181,0.0131,0.9869,6.6996,0.9286,0.7025,NA,NA,0,0,181,131,9869,66996,9286,7025,400,"2:8",0.9
"mmm","bglm",10000,100,0.1,"2","8",0.15,0,"2:8",0.0075,0.0075,0.9925,7.5292,1,0.6159,NA,NA,0,0,75,75,9925,75292,10000,6159,400,"2:8",0
"mmm","bglm",10000,100,0.1,"2","8",0.15,0.5,"2:8",0.0086,0.0083,0.9917,7.5969,0.9995,0.7799,NA,NA,0,0,86,83,9917,75969,9995,7799,400,"2:8",0.5
"mmm","bglm",10000,100,0.1,"2","8",0.15,0.9,"2:8",0.0187,0.0139,0.9861,7.7448,0.9899,0.9277,NA,NA,0,0,187,139,9861,77448,9899,9277,400,"2:8",0.9
