"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"1785","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,5,5,162,4,4,0
"1786","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,4,4,163,10,10,0
"1787","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,1,1,0
"1788","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,15,14,0
"1789","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,8,8,159,4,4,0
"1790","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,9,8,159,6,6,0
"1791","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,8,7,160,5,5,0
"1792","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,0,0,167,21,20,0
"1793","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,7,7,0
"1794","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,20,20,0
"1795","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,6,6,161,10,10,0
"1796","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,3,3,164,12,12,0
"1797","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,10,10,157,27,25,2
"1798","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,30,27,0
"1799","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,3,3,164,50,48,0
"1800","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,89,69,0
"1801","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,9,9,158,13,12,1
"1802","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,14,14,153,37,35,2
"1803","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,10,9,158,68,63,5
"1804","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,57,50,0
"1805","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,133,96,0
"1806","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,329,146,0
"1807","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,37,34,3
"1808","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,9,9,158,70,63,7
"1809","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,6,6,161,184,137,47
"1810","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,137,99,0
"1811","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,0,0,167,275,144,0
"1812","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,701,167,0
"1813","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,8,8,159,72,63,9
"1814","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,8,8,159,159,123,36
"1815","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,269,162,107
"1816","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,268,138,0
"1817","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,604,163,1
"1818","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,3,3,164,1076,167,23
"1819","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,4,4,163,111,93,18
"1820","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,221,148,73
"1821","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,11,11,156,317,167,150
"1822","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,1,1,166,450,161,0
"1823","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,916,167,8
"1824","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,0,0,167,1272,167,115
"1825","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,192,132,60
"1826","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,4,4,163,289,165,124
"1827","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,15,15,152,333,167,166
"1828","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,693,165,1
"1829","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,3,3,164,1135,167,50
"1830","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,5,5,162,1331,167,162
"1831","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,5,5,162,223,151,72
"1832","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,5,5,162,328,167,161
"1833","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,6,6,161,334,167,167
"1834","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,924,167,4
"1835","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1277,167,119
"1836","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1335,167,166
"1837","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,7,6,161,2,2,0
"1838","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,8,8,159,0,0,0
"1839","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,9,9,158,1,1,0
"1840","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,6,5,0
"1841","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,5,5,0
"1842","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,7,5,0
"1843","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,13,9,158,7,6,1
"1844","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,10,6,161,6,6,0
"1845","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,7,5,162,7,5,2
"1846","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,19,13,0
"1847","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,3,3,164,9,7,0
"1848","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,0,0,167,30,19,0
"1849","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,9,8,159,10,9,1
"1850","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,12,9,158,16,13,3
"1851","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,8,5,162,30,28,2
"1852","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,36,19,0
"1853","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,0,0,167,50,31,0
"1854","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,134,55,0
"1855","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,3,3,164,26,24,2
"1856","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,6,161,37,31,6
"1857","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,6,6,161,90,64,26
"1858","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,79,48,0
"1859","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,153,72,2
"1860","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,330,98,3
"1861","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,19,12,155,46,41,5
"1862","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,17,14,153,82,61,21
"1863","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,4,4,163,185,120,65
"1864","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,152,67,0
"1865","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,350,108,2
"1866","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,4,4,163,758,156,25
"1867","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,10,8,159,73,55,18
"1868","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,5,5,162,172,113,59
"1869","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,3,3,164,282,157,125
"1870","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,0,0,167,269,102,1
"1871","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,643,147,18
"1872","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,1,1,166,1086,164,74
"1873","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,7,7,160,134,97,37
"1874","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,4,163,229,139,90
"1875","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,10,4,163,318,165,153
"1876","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,579,134,12
"1877","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,957,158,45
"1878","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,2,2,165,1284,167,138
"1879","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,10,6,161,189,125,64
"1880","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,9,5,162,294,164,130
"1881","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,8,7,160,333,167,166
"1882","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,2,2,165,717,151,24
"1883","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1177,167,101
"1884","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1335,167,166
"1885","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,7,6,161,253,146,107
"1886","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,2,2,165,325,167,158
"1887","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,12,9,158,334,167,167
"1888","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,978,162,55
"1889","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1288,167,135
"1890","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"1891","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,22,5,162,4,2,2
"1892","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,19,6,161,4,3,1
"1893","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,32,9,158,4,3,1
"1894","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,4,3,164,30,7,2
"1895","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,5,3,164,22,6,0
"1896","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,6,5,162,43,10,2
"1897","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,17,6,161,10,7,3
"1898","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,11,4,163,4,4,0
"1899","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,20,6,161,9,6,3
"1900","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,4,4,163,13,9,0
"1901","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,9,6,161,30,10,1
"1902","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,5,5,162,57,18,1
"1903","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,32,11,156,22,15,7
"1904","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,12,4,163,16,10,6
"1905","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,10,4,163,34,24,10
"1906","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,3,3,164,62,18,2
"1907","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,1,1,166,94,26,3
"1908","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,6,4,163,167,39,9
"1909","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,12,3,164,33,18,15
"1910","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,18,7,160,56,35,21
"1911","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,7,4,163,116,69,47
"1912","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,1,1,166,122,29,5
"1913","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,3,2,165,211,50,13
"1914","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,2,2,165,449,80,32
"1915","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,24,5,162,48,32,16
"1916","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,5,4,163,87,54,33
"1917","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,9,5,162,213,119,94
"1918","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,4,3,164,188,43,9
"1919","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,363,72,26
"1920","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,7,4,163,836,130,82
"1921","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,30,7,160,103,60,43
"1922","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,22,7,160,194,111,83
"1923","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,6,2,165,283,147,136
"1924","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,10,6,161,316,63,21
"1925","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,1,1,166,760,121,69
"1926","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,9,6,161,1097,154,115
"1927","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,4,2,165,149,87,62
"1928","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,23,9,158,274,146,128
"1929","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,37,10,157,330,166,164
"1930","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,9,6,161,594,99,41
"1931","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,7,5,162,1029,148,100
"1932","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,3,2,165,1275,163,155
"1933","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,2,1,166,226,124,102
"1934","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,16,6,161,299,154,145
"1935","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,2,1,166,334,167,167
"1936","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,888,135,90
"1937","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,7,6,161,1264,166,146
"1938","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,0,0,167,1330,167,165
"1939","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,9,3,164,281,148,133
"1940","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,15,5,162,331,167,164
"1941","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,12,3,164,334,167,167
"1942","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,4,4,163,1062,152,109
"1943","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,2,2,165,1293,164,156
"1944","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,9,5,162,1336,167,167
"1945","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,2,2,165,1,1,0
"1946","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,3,3,164,2,2,0
"1947","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,3,3,0
"1948","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,2,2,165,5,4,0
"1949","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,6,5,0
"1950","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,7,7,0
"1951","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"1952","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,3,2,165,4,4,0
"1953","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,6,6,161,4,4,0
"1954","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,12,12,0
"1955","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,4,4,163,10,10,0
"1956","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,31,30,0
"1957","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,3,3,164,9,9,0
"1958","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,9,9,158,12,11,1
"1959","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,9,9,158,26,24,2
"1960","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,35,33,0
"1961","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,52,44,0
"1962","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,106,84,0
"1963","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,7,6,161,18,18,0
"1964","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,44,44,0
"1965","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,9,8,159,77,67,10
"1966","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,3,3,164,60,54,0
"1967","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,121,86,0
"1968","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,297,148,0
"1969","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,48,44,4
"1970","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,3,3,164,79,74,5
"1971","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,9,9,158,147,121,26
"1972","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,4,4,163,141,91,0
"1973","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,322,149,0
"1974","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,664,166,2
"1975","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,4,4,163,79,72,7
"1976","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,8,8,159,161,120,41
"1977","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,2,2,165,263,158,105
"1978","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,270,140,0
"1979","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,573,164,0
"1980","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,3,3,164,1088,167,35
"1981","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,7,7,160,132,101,31
"1982","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,248,159,89
"1983","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,2,2,165,317,166,151
"1984","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,454,160,1
"1985","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,890,167,8
"1986","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1281,167,120
"1987","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,10,10,157,183,132,51
"1988","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,6,5,162,289,165,124
"1989","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,332,167,165
"1990","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,690,166,1
"1991","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1142,167,51
"1992","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1333,167,164
"1993","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,5,5,162,237,151,86
"1994","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,5,5,162,321,167,154
"1995","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,334,167,167
"1996","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,4,3,164,930,167,7
"1997","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1299,167,131
"1998","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1336,167,167
"1999","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,9,8,159,1,1,0
"2000","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,11,10,157,1,1,0
"2001","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,6,5,162,5,5,0
"2002","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,12,9,0
"2003","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,6,4,0
"2004","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,14,10,0
"2005","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,10,6,161,2,2,0
"2006","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,17,7,160,5,5,0
"2007","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,11,9,158,6,6,0
"2008","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,2,2,165,18,10,0
"2009","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,4,4,163,30,18,0
"2010","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,0,0,167,37,24,0
"2011","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,16,13,154,15,11,4
"2012","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,11,9,158,10,8,2
"2013","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,11,7,160,13,11,2
"2014","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,4,3,164,45,25,0
"2015","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,0,0,167,67,30,0
"2016","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,123,59,0
"2017","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,4,3,164,19,17,2
"2018","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,11,9,158,41,34,7
"2019","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,13,12,155,76,64,12
"2020","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,0,0,167,68,36,0
"2021","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,0,0,167,139,62,0
"2022","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,361,110,6
"2023","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,7,7,160,53,40,13
"2024","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,10,8,159,84,63,21
"2025","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,7,5,162,177,117,60
"2026","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,176,67,0
"2027","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,347,117,1
"2028","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,0,0,167,705,147,21
"2029","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,18,11,156,86,69,17
"2030","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,3,3,164,162,115,47
"2031","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,1,1,166,281,157,124
"2032","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,0,0,167,362,109,6
"2033","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,4,4,163,601,146,15
"2034","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1115,166,79
"2035","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,13,9,158,144,100,44
"2036","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,5,5,162,238,147,91
"2037","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,10,5,162,324,166,158
"2038","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,494,130,6
"2039","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,1,166,909,163,44
"2040","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1296,167,142
"2041","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,9,4,163,180,121,59
"2042","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,3,3,164,306,162,144
"2043","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,10,7,160,334,167,167
"2044","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,721,153,27
"2045","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1187,165,102
"2046","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1331,167,162
"2047","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,3,3,164,246,140,106
"2048","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,7,7,160,324,167,157
"2049","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,9,7,160,334,167,167
"2050","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,1,1,166,1005,164,51
"2051","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1282,167,135
"2052","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"2053","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,22,7,160,4,3,1
"2054","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,24,6,161,2,2,0
"2055","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,14,5,162,5,3,2
"2056","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,8,5,162,11,5,0
"2057","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,46,10,1
"2058","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,1,1,166,11,6,0
"2059","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,28,9,158,5,4,1
"2060","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,6,5,162,12,9,3
"2061","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,10,4,163,9,6,3
"2062","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,10,7,160,42,14,0
"2063","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,21,8,0
"2064","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,4,4,163,50,16,2
"2065","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,18,5,162,18,11,7
"2066","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,11,6,161,16,9,7
"2067","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,11,4,163,35,21,14
"2068","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,2,1,166,59,14,2
"2069","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,3,2,165,71,22,2
"2070","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,5,4,163,167,40,7
"2071","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,18,9,158,35,23,12
"2072","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,16,3,164,66,41,25
"2073","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,18,9,158,127,73,54
"2074","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,0,0,167,142,34,3
"2075","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,2,2,165,214,44,9
"2076","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,3,2,165,475,92,32
"2077","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,17,9,158,61,36,25
"2078","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,23,6,161,126,77,49
"2079","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,4,2,165,183,102,81
"2080","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,4,3,164,215,50,10
"2081","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,422,84,32
"2082","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,1,1,166,881,129,78
"2083","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,27,7,160,118,66,52
"2084","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,43,8,159,179,99,80
